brake,date,driver_number,drs,meeting_key,n_gear,rpm,session_key,speed,throttle
0,2024-06-28T14:41:49.096000+00:00,23,8,1239,8,10838,9545,304,100
0,2024-06-28T14:40:54.416000+00:00,23,12,1239,8,11317,9545,315,100
0,2024-06-28T14:37:37.015000+00:00,23,8,1239,8,10759,9545,301,100
0,2024-06-28T14:36:56.415000+00:00,23,12,1239,8,11465,9545,321,100
0,2024-06-28T14:42:00.776000+00:00,23,12,1239,8,10932,9545,307,100
0,2024-06-28T14:41:08.496000+00:00,23,12,1239,8,11482,9545,321,100
0,2024-06-28T14:36:53.135000+00:00,23,12,1239,8,10674,9545,301,100
0,2024-06-28T14:35:57.775000+00:00,23,12,1239,8,10785,9545,302,100
0,2024-06-28T14:36:54.655000+00:00,23,12,1239,8,11188,9545,313,100
0,2024-06-28T14:41:48.256000+00:00,24,12,1239,8,10972,9545,309,100
0,2024-06-28T14:40:53.856000+00:00,24,12,1239,8,11288,9545,318,100
0,2024-06-28T14:35:12.535000+00:00,24,12,1239,8,11248,9545,317,100
0,2024-06-28T14:40:42.136000+00:00,24,12,1239,8,11293,9545,321,100
0,2024-06-28T14:41:08.696000+00:00,24,12,1239,8,11124,9545,313,100
0,2024-06-28T14:41:35.136000+00:00,24,8,1239,8,10771,9545,302,100
0,2024-06-28T14:40:55.416000+00:00,24,12,1239,8,11365,9545,322,100
0,2024-06-28T14:34:58.415000+00:00,24,12,1239,8,10656,9545,300,100
0,2024-06-28T14:41:34.896000+00:00,24,8,1239,8,10724,9545,301,100
0,2024-06-28T14:34:58.735000+00:00,24,12,1239,8,10857,9545,305,100
0,2024-06-28T14:41:02.736000+00:00,27,12,1239,8,11305,9545,319,100
0,2024-06-28T14:35:26.055000+00:00,27,12,1239,8,11415,9545,321,100
0,2024-06-28T14:35:25.855000+00:00,27,12,1239,8,11382,9545,321,100
0,2024-06-28T14:41:30.376000+00:00,27,12,1239,8,11436,9545,323,100
0,2024-06-28T14:41:55.416000+00:00,27,8,1239,8,10858,9545,305,100
0,2024-06-28T14:41:29.416000+00:00,27,12,1239,8,11280,9545,317,100
0,2024-06-28T14:36:07.135000+00:00,27,8,1239,7,12075,9545,304,100
0,2024-06-28T14:41:28.336000+00:00,27,12,1239,8,10882,9545,306,100
100,2024-06-28T14:36:07.455000+00:00,27,8,1239,7,11888,9545,300,7
0,2024-06-28T14:41:00.856000+00:00,27,12,1239,8,11028,9545,311,100
0,2024-06-28T14:36:29.455000+00:00,31,12,1239,8,11311,9545,316,100
0,2024-06-28T14:42:44.417000+00:00,31,8,1239,8,10800,9545,301,100
0,2024-06-28T14:36:26.535000+00:00,31,12,1239,8,10728,9545,300,100
0,2024-06-28T14:42:16.856000+00:00,31,12,1239,8,10739,9545,301,100
0,2024-06-28T15:14:26.623000+00:00,31,12,1239,8,11146,9545,311,100
0,2024-06-28T14:57:47.499000+00:00,31,8,1239,8,10687,9545,301,100
0,2024-06-28T15:14:10.862000+00:00,31,12,1239,8,11178,9545,313,100
0,2024-06-28T15:14:52.743000+00:00,31,8,1239,8,10759,9545,301,100
0,2024-06-28T14:36:27.735000+00:00,31,12,1239,8,11011,9545,309,100
0,2024-06-28T14:42:01.816000+00:00,31,12,1239,8,11093,9545,310,100
0,2024-06-28T15:13:00.743000+00:00,44,12,1239,8,11391,9545,318,100
0,2024-06-28T15:14:02.982000+00:00,44,12,1239,8,10820,9545,300,100
0,2024-06-28T15:13:00.303000+00:00,44,12,1239,8,11292,9545,317,100
0,2024-06-28T14:40:51.495000+00:00,44,12,1239,8,11356,9545,318,100
0,2024-06-28T14:40:36.216000+00:00,44,12,1239,8,10919,9545,307,100
0,2024-06-28T14:34:26.535000+00:00,44,12,1239,8,11326,9545,317,100
0,2024-06-28T14:35:30.535000+00:00,44,12,1239,8,10754,9545,301,100
100,2024-06-28T15:13:01.263000+00:00,44,8,1239,8,10913,9545,309,41
0,2024-06-28T14:34:53.535000+00:00,44,12,1239,8,11214,9545,314,100
0,2024-06-28T15:12:59.623000+00:00,44,12,1239,8,11204,9545,314,100
0,2024-06-28T14:51:22.378000+00:00,55,12,1239,8,10889,9545,306,100
0,2024-06-28T14:51:38.858000+00:00,55,12,1239,8,11168,9545,315,100
0,2024-06-28T14:40:51.135000+00:00,55,12,1239,8,11245,9545,315,100
0,2024-06-28T15:13:50.342000+00:00,55,12,1239,8,11241,9545,316,99
0,2024-06-28T14:35:17.415000+00:00,55,12,1239,8,10965,9545,309,100
0,2024-06-28T14:40:49.736000+00:00,55,12,1239,8,10813,9545,304,100
0,2024-06-28T15:14:30.902000+00:00,55,8,1239,8,10845,9545,303,100
0,2024-06-28T14:40:50.815000+00:00,55,12,1239,8,11155,9545,314,100
0,2024-06-28T15:14:05.223000+00:00,55,12,1239,8,11138,9545,311,100
0,2024-06-28T14:36:22.775000+00:00,55,12,1239,7,12093,9545,303,100
0,2024-06-28T14:34:56.855000+00:00,63,12,1239,8,11376,9545,320,100
0,2024-06-28T14:52:14.778000+00:00,63,12,1239,8,11123,9545,312,100
0,2024-06-28T15:14:01.183000+00:00,63,8,1239,8,10910,9545,303,100
0,2024-06-28T14:51:58.018000+00:00,63,12,1239,8,10749,9545,302,100
0,2024-06-28T14:35:06.855000+00:00,63,12,1239,8,10940,9545,306,100
0,2024-06-28T14:51:46.978000+00:00,63,12,1239,8,11073,9545,310,100
0,2024-06-28T14:51:48.218000+00:00,63,12,1239,8,11311,9545,317,100
100,2024-06-28T14:51:49.498000+00:00,63,8,1239,8,9210,9545,314,0
0,2024-06-28T15:12:03.222000+00:00,63,12,1239,8,10797,9545,304,100
0,2024-06-28T15:13:35.263000+00:00,63,12,1239,8,11108,9545,310,100
0,2024-06-28T14:35:23.015000+00:00,77,8,1239,7,12021,9545,300,100
0,2024-06-28T14:34:27.934000+00:00,77,12,1239,8,10935,9545,305,100
0,2024-06-28T14:34:42.014000+00:00,77,12,1239,8,11347,9545,319,100
0,2024-06-28T14:34:29.574000+00:00,77,12,1239,8,11310,9545,317,100
0,2024-06-28T14:40:35.136000+00:00,77,12,1239,8,10725,9545,301,100
0,2024-06-28T14:34:56.855000+00:00,77,12,1239,8,11098,9545,313,100
0,2024-06-28T14:40:23.735000+00:00,77,8,1239,7,12055,9545,300,100
0,2024-06-28T14:39:42.616000+00:00,77,12,1239,8,11215,9545,315,100
0,2024-06-28T14:34:56.655000+00:00,77,12,1239,8,11078,9545,309,100
0,2024-06-28T14:34:56.414000+00:00,77,12,1239,8,10998,9545,308,100
0,2024-06-28T14:43:00.456000+00:00,81,12,1239,8,10681,9545,303,99
0,2024-06-28T14:35:19.535000+00:00,81,12,1239,8,10909,9545,310,99
0,2024-06-28T15:13:29.302000+00:00,81,12,1239,8,10626,9545,301,99
0,2024-06-28T14:36:01.534000+00:00,81,8,1239,7,11957,9545,300,99
0,2024-06-28T15:13:32.823000+00:00,81,12,1239,8,11321,9545,321,99
0,2024-06-28T14:35:08.054000+00:00,81,12,1239,8,11064,9545,314,99
0,2024-06-28T14:40:09.976000+00:00,81,8,1239,8,10682,9545,301,99
0,2024-06-28T15:13:47.623000+00:00,81,12,1239,8,11277,9545,320,99
0,2024-06-28T14:35:22.214000+00:00,81,12,1239,8,11313,9545,322,99
0,2024-06-28T14:42:23.656000+00:00,81,12,1239,8,11413,9545,323,99
0,2024-06-29T10:08:57.848000+00:00,1,0,1239,7,10784,9549,302,100
100,2024-06-29T10:11:17.368000+00:00,1,0,1239,8,11120,9549,312,0
0,2024-06-29T10:30:41.972000+00:00,1,0,1239,7,11816,9549,300,100
0,2024-06-29T10:19:20.889000+00:00,1,0,1239,7,12077,9549,300,100
0,2024-06-29T10:28:22.292000+00:00,1,0,1239,7,11833,9549,300,100
0,2024-06-29T10:18:11.050000+00:00,1,0,1239,7,11892,9549,300,100
0,2024-06-29T10:20:30.210000+00:00,1,0,1239,7,11815,9549,300,100
0,2024-06-29T10:07:32.608000+00:00,1,0,1239,8,10551,9549,300,100
0,2024-06-29T10:26:02.370000+00:00,1,0,1239,7,11876,9549,300,100
0,2024-06-29T10:24:52.931000+00:00,1,0,1239,7,11820,9549,300,100
0,2024-06-29T10:19:28.249000+00:00,2,12,1239,8,11530,9549,322,100
0,2024-06-29T10:32:50.252000+00:00,2,0,1239,8,10799,9549,301,100
0,2024-06-29T10:26:53.011000+00:00,2,0,1239,8,10417,9549,301,35
0,2024-06-29T10:08:48.927000+00:00,2,12,1239,8,10735,9549,301,100
0,2024-06-29T10:11:13.848000+00:00,2,12,1239,8,11581,9549,323,100
0,2024-06-29T10:07:39.168000+00:00,2,12,1239,8,11536,9549,322,100
0,2024-06-29T10:08:49.527000+00:00,2,12,1239,8,11079,9549,307,100
0,2024-06-29T10:21:36.850000+00:00,2,12,1239,8,11232,9549,316,100
0,2024-06-29T10:24:12.291000+00:00,2,12,1239,8,11384,9549,318,100
0,2024-06-29T10:07:37.487000+00:00,2,12,1239,8,10789,9549,302,100
0,2024-06-29T10:29:10.371000+00:00,3,12,1239,8,11028,9549,308,100
0,2024-06-29T10:13:50.488000+00:00,3,12,1239,8,11300,9549,317,100
0,2024-06-29T10:32:30.772000+00:00,3,12,1239,8,11555,9549,327,100
0,2024-06-29T10:18:18.929000+00:00,3,0,1239,8,11373,9549,321,43
0,2024-06-29T10:20:37.970000+00:00,3,12,1239,8,11261,9549,317,100
0,2024-06-29T10:31:33.372000+00:00,3,12,1239,8,10891,9549,307,100
0,2024-06-29T10:22:59.010000+00:00,3,12,1239,8,10936,9549,307,100
0,2024-06-29T10:28:41.331000+00:00,3,12,1239,8,10964,9549,306,100
0,2024-06-29T10:25:09.850000+00:00,3,0,1239,8,10808,9549,304,100
0,2024-06-29T10:18:33.489000+00:00,3,0,1239,8,11417,9549,322,65
0,2024-06-29T10:13:36.528000+00:00,4,14,1239,8,10921,9549,310,69
0,2024-06-29T10:27:02.931000+00:00,4,14,1239,8,11122,9549,315,100
0,2024-06-29T10:11:15.407000+00:00,4,14,1239,8,10801,9549,306,100
0,2024-06-29T10:24:01.410000+00:00,4,14,1239,8,11110,9549,310,100
0,2024-06-29T10:27:32.091000+00:00,4,14,1239,8,11191,9549,317,100
0,2024-06-29T10:09:36.848000+00:00,4,14,1239,8,10676,9549,301,100
0,2024-06-29T10:21:13.729000+00:00,4,14,1239,8,11056,9549,314,100
0,2024-06-29T10:07:31.567000+00:00,4,14,1239,8,10779,9549,304,100
0,2024-06-29T10:31:01.932000+00:00,4,14,1239,8,11033,9549,307,100
0,2024-06-29T10:28:13.331000+00:00,4,14,1239,8,11248,9549,317,100
0,2024-06-29T10:11:26.528000+00:00,10,12,1239,8,11090,9549,310,100
0,2024-06-29T10:23:51.290000+00:00,10,12,1239,8,10939,9549,306,100
0,2024-06-29T10:31:26.292000+00:00,10,12,1239,8,10928,9549,307,100
0,2024-06-29T10:21:59.610000+00:00,10,12,1239,8,10900,9549,305,100
0,2024-06-29T10:13:18.888000+00:00,10,12,1239,8,10957,9549,308,100
0,2024-06-29T10:15:53.209000+00:00,10,12,1239,8,11104,9549,310,100
0,2024-06-29T10:06:41.247000+00:00,10,1,1239,8,10973,9549,307,100
0,2024-06-29T10:10:16.087000+00:00,10,12,1239,8,11105,9549,311,100
0,2024-06-29T10:22:53.531000+00:00,10,12,1239,8,11223,9549,312,100
0,2024-06-29T10:13:47.289000+00:00,10,12,1239,8,10894,9549,305,100
0,2024-06-29T10:23:55.130000+00:00,11,0,1239,8,10738,9549,302,100
0,2024-06-29T10:09:54.287000+00:00,11,12,1239,8,10788,9549,303,100
0,2024-06-29T10:20:41.210000+00:00,11,0,1239,8,10682,9549,300,100
0,2024-06-29T10:06:24.727000+00:00,11,1,1239,8,10830,9549,305,100
0,2024-06-29T10:09:55.687000+00:00,11,12,1239,8,11148,9549,314,100
0,2024-06-29T10:09:56.327000+00:00,11,12,1239,8,11239,9549,316,100
0,2024-06-29T10:18:06.169000+00:00,11,0,1239,8,10643,9549,301,100
0,2024-06-29T10:23:42.610000+00:00,11,0,1239,8,10603,9549,300,100
0,2024-06-29T10:08:46.927000+00:00,11,12,1239,8,11282,9549,320,100
0,2024-06-29T10:10:11.088000+00:00,11,12,1239,8,10977,9549,308,100
0,2024-06-29T10:12:20.928000+00:00,14,12,1239,8,10984,9549,306,99
0,2024-06-29T10:26:30.451000+00:00,14,12,1239,8,10966,9549,306,99
0,2024-06-29T10:27:43.331000+00:00,14,12,1239,8,11183,9549,314,99
0,2024-06-29T10:27:30.491000+00:00,14,12,1239,8,11125,9549,312,99
0,2024-06-29T10:11:12.408000+00:00,14,12,1239,8,11304,9549,317,99
0,2024-06-29T10:23:57.130000+00:00,14,12,1239,8,11391,9549,319,99
0,2024-06-29T10:12:23.568000+00:00,14,12,1239,8,11329,9549,318,99
0,2024-06-29T10:06:27.247000+00:00,14,1,1239,8,11028,9549,308,99
0,2024-06-29T10:19:42.730000+00:00,14,12,1239,8,11117,9549,312,99
0,2024-06-29T10:14:44.568000+00:00,14,12,1239,8,11433,9549,320,99
0,2024-06-29T10:18:04.330000+00:00,16,12,1239,8,11127,9549,313,99
0,2024-06-29T10:22:41.690000+00:00,16,0,1239,8,10844,9549,304,99
0,2024-06-29T10:08:45.168000+00:00,16,12,1239,8,11154,9549,314,100
0,2024-06-29T10:11:47.128000+00:00,16,0,1239,8,10759,9549,300,99
0,2024-06-29T10:19:12.769000+00:00,16,12,1239,8,11170,9549,314,100
0,2024-06-29T10:19:13.969000+00:00,16,12,1239,8,11070,9549,313,100
0,2024-06-29T10:15:59.329000+00:00,16,0,1239,8,10683,9549,300,100
0,2024-06-29T10:08:32.208000+00:00,16,12,1239,8,11122,9549,314,100
0,2024-06-29T10:26:29.690000+00:00,16,0,1239,8,10791,9549,304,99
0,2024-06-29T10:25:03.250000+00:00,16,0,1239,8,10882,9549,306,99
0,2024-06-29T10:14:40.849000+00:00,18,0,1239,8,10833,9549,304,99
0,2024-06-29T10:12:18.328000+00:00,18,12,1239,8,11181,9549,312,99
0,2024-06-29T10:19:21.289000+00:00,18,0,1239,8,10803,9549,301,99
0,2024-06-29T10:27:09.130000+00:00,18,0,1239,8,10726,9549,300,99
0,2024-06-29T10:18:11.849000+00:00,18,0,1239,8,10857,9549,303,99
0,2024-06-29T10:28:46.691000+00:00,18,0,1239,8,10800,9549,302,99
0,2024-06-29T10:17:02.089000+00:00,18,0,1239,8,10790,9549,302,99
0,2024-06-29T10:17:00.849000+00:00,18,0,1239,8,10834,9549,303,99
0,2024-06-29T10:19:22.410000+00:00,18,0,1239,8,10836,9549,302,99
0,2024-06-29T10:26:25.411000+00:00,18,0,1239,8,10924,9549,305,99
0,2024-06-29T10:17:00.489000+00:00,20,0,1239,8,10676,9549,300,99
0,2024-06-29T10:25:27.371000+00:00,20,0,1239,8,10720,9549,300,99
0,2024-06-29T10:09:57.928000+00:00,20,0,1239,8,10891,9549,306,99
0,2024-06-29T10:08:34.527000+00:00,20,12,1239,8,11177,9549,315,99
0,2024-06-29T10:32:02.612000+00:00,20,0,1239,8,10748,9549,302,99
0,2024-06-29T10:20:17.490000+00:00,20,0,1239,8,10661,9549,300,99
0,2024-06-29T10:31:05.971000+00:00,20,0,1239,8,10783,9549,303,99
0,2024-06-29T10:14:38.728000+00:00,20,0,1239,8,10703,9549,301,100
0,2024-06-29T10:12:20.488000+00:00,20,0,1239,8,10700,9549,302,99
0,2024-06-29T10:09:03.928000+00:00,20,0,1239,8,10804,9549,303,100
0,2024-06-29T10:09:47.727000+00:00,22,12,1239,8,11335,9549,318,100
0,2024-06-29T10:12:20.168000+00:00,22,12,1239,8,11000,9549,310,100
0,2024-06-29T10:13:48.209000+00:00,22,0,1239,8,11213,9549,313,0
0,2024-06-29T10:16:07.969000+00:00,22,12,1239,8,10821,9549,303,100
0,2024-06-29T10:07:38.167000+00:00,22,12,1239,8,11312,9549,318,100
0,2024-06-29T10:16:50.648000+00:00,22,0,1239,8,10628,9549,300,100
0,2024-06-29T10:14:58.808000+00:00,22,0,1239,8,10876,9549,313,21
0,2024-06-29T10:09:58.608000+00:00,22,12,1239,8,10782,9549,302,100
0,2024-06-29T10:07:37.287000+00:00,22,12,1239,8,11011,9549,309,100
0,2024-06-29T10:06:26.847000+00:00,22,1,1239,8,10899,9549,307,100
0,2024-06-29T10:25:27.371000+00:00,23,0,1239,8,10909,9549,305,100
0,2024-06-29T10:06:31.847000+00:00,23,1,1239,8,11037,9549,305,80
0,2024-06-29T10:31:11.211000+00:00,23,0,1239,8,10880,9549,318,0
0,2024-06-29T10:29:02.732000+00:00,23,12,1239,8,11677,9549,326,100
0,2024-06-29T10:08:40.287000+00:00,23,12,1239,8,11283,9549,315,100
0,2024-06-29T10:27:49.731000+00:00,23,12,1239,8,11372,9549,317,100
0,2024-06-29T10:27:22.451000+00:00,23,0,1239,8,10565,9549,300,100
0,2024-06-29T10:29:16.771000+00:00,23,12,1239,8,11016,9549,308,100
0,2024-06-29T10:09:52.208000+00:00,23,0,1239,8,11056,9549,312,0
0,2024-06-29T10:31:22.132000+00:00,23,12,1239,8,10868,9549,304,100
0,2024-06-29T10:14:45.168000+00:00,24,12,1239,8,10766,9549,301,100
0,2024-06-29T10:13:35.209000+00:00,24,12,1239,8,11101,9549,313,100
0,2024-06-29T10:11:00.488000+00:00,24,12,1239,8,10845,9549,303,100
0,2024-06-29T10:12:24.848000+00:00,24,12,1239,8,11246,9549,315,100
0,2024-06-29T10:11:01.407000+00:00,24,12,1239,8,11062,9549,310,100
0,2024-06-29T10:17:26.289000+00:00,24,0,1239,8,10710,9549,301,100
0,2024-06-29T10:08:38.248000+00:00,24,12,1239,8,10879,9549,304,100
0,2024-06-29T10:19:49.210000+00:00,24,12,1239,8,11026,9549,310,100
0,2024-06-29T10:17:10.249000+00:00,24,0,1239,8,10819,9549,304,100
0,2024-06-29T10:06:27.687000+00:00,24,1,1239,8,11231,9549,317,100
0,2024-06-29T10:24:09.570000+00:00,27,12,1239,8,11310,9549,318,100
0,2024-06-29T10:24:25.251000+00:00,27,12,1239,8,11014,9549,309,100
0,2024-06-29T10:14:30.888000+00:00,27,12,1239,8,11249,9549,317,100
0,2024-06-29T10:14:29.728000+00:00,27,12,1239,8,11008,9549,307,100
0,2024-06-29T10:20:37.290000+00:00,27,12,1239,8,11268,9549,317,100
0,2024-06-29T10:07:38.568000+00:00,27,12,1239,8,11349,9549,320,100
0,2024-06-29T10:18:31.689000+00:00,27,12,1239,8,11145,9549,314,100
100,2024-06-29T10:09:07.207000+00:00,27,12,1239,8,11534,9549,325,100
0,2024-06-29T10:09:48.687000+00:00,27,12,1239,8,11167,9549,314,100
0,2024-06-29T10:19:24.970000+00:00,27,12,1239,8,10863,9549,304,100
0,2024-06-29T10:31:09.572000+00:00,31,12,1239,8,11074,9549,309,100
0,2024-06-29T10:14:40.849000+00:00,31,12,1239,8,11032,9549,311,100
0,2024-06-29T10:07:36.407000+00:00,31,12,1239,8,11201,9549,310,100
0,2024-06-29T10:26:25.131000+00:00,31,12,1239,8,11082,9549,309,100
0,2024-06-29T10:15:39.569000+00:00,31,12,1239,8,10843,9549,304,100
0,2024-06-29T10:08:35.447000+00:00,31,12,1239,8,11096,9549,311,100
0,2024-06-29T10:16:50.009000+00:00,31,0,1239,8,10906,9549,302,0
0,2024-06-29T10:25:29.970000+00:00,31,12,1239,8,10657,9549,300,100
0,2024-06-29T10:25:01.091000+00:00,31,12,1239,8,10867,9549,304,100
0,2024-06-29T10:21:41.930000+00:00,31,12,1239,8,10907,9549,304,100
0,2024-06-29T10:16:38.249000+00:00,44,12,1239,8,11096,9549,305,100
0,2024-06-29T10:27:07.011000+00:00,44,12,1239,8,10973,9549,307,100
0,2024-06-29T10:17:48.689000+00:00,44,12,1239,8,11249,9549,312,100
0,2024-06-29T10:25:57.091000+00:00,44,12,1239,8,11109,9549,311,100
0,2024-06-29T10:14:32.648000+00:00,44,12,1239,8,11470,9549,321,100
100,2024-06-29T10:25:17.450000+00:00,44,0,1239,8,10415,9549,303,0
0,2024-06-29T10:16:53.129000+00:00,44,12,1239,8,11390,9549,321,100
0,2024-06-29T10:20:08.450000+00:00,44,12,1239,8,11179,9549,314,100
0,2024-06-29T10:08:30.847000+00:00,44,12,1239,8,10887,9549,300,100
0,2024-06-29T10:32:02.772000+00:00,44,0,1239,8,10829,9549,303,100
0,2024-06-29T10:13:21.969000+00:00,55,0,1239,8,10902,9549,306,100
0,2024-06-29T10:21:31.250000+00:00,55,12,1239,8,11126,9549,314,100
0,2024-06-29T10:12:28.009000+00:00,55,0,1239,8,11375,9549,316,96
0,2024-06-29T10:08:42.807000+00:00,55,12,1239,8,11137,9549,314,100
0,2024-06-29T10:23:49.770000+00:00,55,12,1239,8,11260,9549,318,100
0,2024-06-29T10:10:49.888000+00:00,55,12,1239,8,11056,9549,312,100
0,2024-06-29T10:14:32.408000+00:00,55,0,1239,8,10598,9549,300,100
0,2024-06-29T10:10:08.847000+00:00,55,12,1239,8,11230,9549,316,100
0,2024-06-29T10:28:47.011000+00:00,55,0,1239,8,10696,9549,302,100
0,2024-06-29T10:18:58.609000+00:00,55,12,1239,8,10980,9549,310,100
0,2024-06-29T10:31:46.292000+00:00,63,0,1239,8,10768,9549,301,100
0,2024-06-29T10:20:06.689000+00:00,63,0,1239,8,10819,9549,303,100
0,2024-06-29T10:27:20.771000+00:00,63,0,1239,8,10845,9549,302,49
0,2024-06-29T10:30:50.892000+00:00,63,0,1239,8,10792,9549,302,100
0,2024-06-29T10:22:40.570000+00:00,63,0,1239,8,10728,9549,300,100
0,2024-06-29T10:13:20.408000+00:00,63,12,1239,8,11027,9549,307,100
0,2024-06-29T10:24:32.811000+00:00,63,0,1239,8,10878,9549,303,100
0,2024-06-29T10:24:46.371000+00:00,63,0,1239,8,10685,9549,300,100
0,2024-06-29T10:10:07.927000+00:00,63,12,1239,8,10940,9549,305,100
0,2024-06-29T10:25:55.130000+00:00,63,0,1239,8,10759,9549,301,100
0,2024-06-29T10:07:56.047000+00:00,77,12,1239,8,11146,9549,314,100
0,2024-06-29T10:15:01.929000+00:00,77,12,1239,8,11031,9549,310,100
0,2024-06-29T10:06:26.167000+00:00,77,1,1239,8,10833,9549,306,100
0,2024-06-29T10:12:12.168000+00:00,77,12,1239,8,11174,9549,312,100
0,2024-06-29T10:14:47.009000+00:00,77,12,1239,8,11255,9549,316,100
0,2024-06-29T10:14:34.209000+00:00,77,12,1239,8,11148,9549,314,100
0,2024-06-29T10:13:35.608000+00:00,77,12,1239,8,11301,9549,316,100
0,2024-06-29T10:12:11.128000+00:00,77,12,1239,8,10953,9549,307,100
0,2024-06-29T10:15:55.449000+00:00,77,12,1239,8,10894,9549,307,100
0,2024-06-29T10:09:06.328000+00:00,77,12,1239,8,10782,9549,301,100
0,2024-06-29T10:23:45.691000+00:00,81,0,1239,8,10625,9549,301,99
0,2024-06-29T10:29:35.172000+00:00,81,0,1239,8,10636,9549,302,99
0,2024-06-29T10:09:38.608000+00:00,81,12,1239,8,11035,9549,311,99
0,2024-06-29T10:13:18.608000+00:00,81,12,1239,8,10900,9549,309,99
0,2024-06-29T10:10:06.648000+00:00,81,12,1239,8,10805,9549,303,99
0,2024-06-29T10:06:24.727000+00:00,81,1,1239,8,10904,9549,309,99
0,2024-06-29T10:08:42.807000+00:00,81,12,1239,8,11263,9549,319,99
0,2024-06-29T10:12:25.928000+00:00,81,12,1239,8,10908,9549,308,99
0,2024-06-29T10:16:34.569000+00:00,81,12,1239,8,10850,9549,308,99
0,2024-06-29T10:16:34.049000+00:00,81,12,1239,8,10857,9549,309,99
0,2024-06-29T14:30:01.455000+00:00,1,12,1239,8,10876,9541,305,100
0,2024-06-29T14:58:30.140000+00:00,1,12,1239,8,10874,9541,307,100
0,2024-06-29T14:58:30.820000+00:00,1,12,1239,8,11083,9541,312,100
0,2024-06-29T14:08:14.171000+00:00,1,12,1239,8,11459,9541,323,100
0,2024-06-29T14:30:13.455000+00:00,1,12,1239,8,10940,9541,308,100
0,2024-06-29T14:51:35.659000+00:00,1,12,1239,8,11385,9541,323,100
0,2024-06-29T14:51:47.259000+00:00,1,12,1239,8,11343,9541,320,100
0,2024-06-29T14:39:02.137000+00:00,1,12,1239,8,11408,9541,323,100
0,2024-06-29T14:58:59.381000+00:00,1,12,1239,8,11453,9541,324,100
0,2024-06-29T14:30:29.016000+00:00,1,12,1239,8,10973,9541,306,100
0,2024-06-29T14:10:54.411000+00:00,2,12,1239,8,10865,9541,303,100
0,2024-06-29T14:18:11.853000+00:00,2,12,1239,8,11270,9541,315,100
0,2024-06-29T14:18:37.612000+00:00,2,8,1239,8,10868,9541,304,100
0,2024-06-29T14:02:39.370000+00:00,2,8,1239,8,10672,9541,304,0
0,2024-06-29T14:04:25.090000+00:00,2,8,1239,8,10941,9541,305,100
0,2024-06-29T14:16:30.532000+00:00,2,12,1239,8,11256,9541,313,100
0,2024-06-29T14:03:59.130000+00:00,2,12,1239,8,11337,9541,316,100
0,2024-06-29T14:04:24.170000+00:00,2,8,1239,8,10721,9541,300,100
0,2024-06-29T14:02:39.010000+00:00,2,8,1239,8,10924,9541,312,96
0,2024-06-29T14:17:45.613000+00:00,2,12,1239,8,11529,9541,323,100
0,2024-06-29T14:39:43.657000+00:00,3,12,1239,8,11391,9541,321,100
0,2024-06-29T14:39:42.697000+00:00,3,12,1239,8,11134,9541,313,100
0,2024-06-29T14:03:24.370000+00:00,3,12,1239,8,11264,9541,318,100
0,2024-06-29T14:16:31.772000+00:00,3,12,1239,8,10965,9541,306,100
0,2024-06-29T14:03:52.610000+00:00,3,10,1239,8,11381,9541,323,100
0,2024-06-29T14:16:43.932000+00:00,3,12,1239,8,11018,9541,310,100
0,2024-06-29T14:16:44.292000+00:00,3,12,1239,8,11131,9541,313,100
0,2024-06-29T14:03:24.530000+00:00,3,12,1239,8,11322,9541,318,100
0,2024-06-29T14:39:28.697000+00:00,3,12,1239,8,11376,9541,322,100
0,2024-06-29T14:03:34.929000+00:00,3,12,1239,8,10907,9541,305,100
0,2024-06-29T14:11:08.771000+00:00,4,14,1239,8,10935,9541,308,100
0,2024-06-29T14:10:55.531000+00:00,4,14,1239,8,11394,9541,323,100
0,2024-06-29T14:39:49.497000+00:00,4,14,1239,8,11046,9541,312,100
0,2024-06-29T14:15:34.652000+00:00,4,14,1239,8,11323,9541,321,100
0,2024-06-29T14:03:03.129000+00:00,4,14,1239,8,11000,9541,310,100
0,2024-06-29T14:51:52.540000+00:00,4,14,1239,8,11290,9541,320,100
0,2024-06-29T14:51:53.099000+00:00,4,14,1239,8,11348,9541,322,100
0,2024-06-29T14:31:39.135000+00:00,4,14,1239,8,11124,9541,316,100
0,2024-06-29T14:15:19.372000+00:00,4,14,1239,8,10681,9541,302,100
0,2024-06-29T14:15:21.013000+00:00,4,14,1239,8,11092,9541,314,100
0,2024-06-29T14:08:44.410000+00:00,10,12,1239,8,11352,9541,318,100
0,2024-06-29T14:27:02.494000+00:00,10,12,1239,8,11421,9541,319,100
0,2024-06-29T14:33:02.096000+00:00,10,12,1239,8,11024,9541,309,100
0,2024-06-29T14:32:51.615000+00:00,10,12,1239,8,11303,9541,317,100
0,2024-06-29T14:02:21.369000+00:00,10,12,1239,8,11125,9541,310,100
100,2024-06-29T14:02:08.449000+00:00,10,8,1239,8,10661,9541,313,1
0,2024-06-29T14:02:07.649000+00:00,10,12,1239,8,11314,9541,317,100
0,2024-06-29T14:02:22.129000+00:00,10,12,1239,8,11316,9541,316,100
0,2024-06-29T14:09:25.250000+00:00,10,8,1239,8,10898,9541,304,100
0,2024-06-29T14:02:06.010000+00:00,10,12,1239,8,11143,9541,311,100
0,2024-06-29T14:01:41.289000+00:00,11,12,1239,8,11169,9541,313,100
